"OSIS_id","Chapter","Verse","ParsingCodePOS","ParsingCodeDetails","TextWithPunctuation","WordWithPunctuationStripped","NormalizedWord","Lemma"
43,07,12,"RA","DPM","τοῖς","τοῖς","τοῖς","ὁ"
43,07,12,"N","DPM","ὄχλοις·","ὄχλοις","ὄχλοις","ὄχλος"
43,07,12,"RA","NPM","οἱ","οἱ","οἱ","ὁ"
43,07,12,"C",NULL,"μὲν","μὲν","μέν","μέν"
43,07,12,"V","3IAI-P","ἔλεγον","ἔλεγον","ἔλεγον","λέγω"
43,07,12,"C",NULL,"ὅτι","ὅτι","ὅτι","ὅτι"
43,07,12,"A","NSM","Ἀγαθός","Ἀγαθός","ἀγαθός","ἀγαθός"
43,07,12,"V","3PAI-S","ἐστιν,","ἐστιν","ἐστί(ν)","εἰμί"
43,07,12,"A","NPM","ἄλλοι","ἄλλοι","ἄλλοι","ἄλλος"
43,07,12,"C",NULL,"⸀δὲ","δὲ","δέ","δέ"
43,07,12,"V","3IAI-P","ἔλεγον·","ἔλεγον","ἔλεγον","λέγω"
43,07,12,"X",NULL,"Οὔ,","Οὔ","οὔ","οὔ"
43,07,12,"C",NULL,"ἀλλὰ","ἀλλὰ","ἀλλά","ἀλλά"
43,07,12,"V","3PAI-S","πλανᾷ","πλανᾷ","πλανᾷ","πλανάω"
43,07,12,"RA","ASM","τὸν","τὸν","τόν","ὁ"
43,07,12,"N","ASM","ὄχλον.","ὄχλον","ὄχλον","ὄχλος"
43,07,13,"A","NSM","οὐδεὶς","οὐδεὶς","οὐδείς","οὐδείς"
43,07,13,"C",NULL,"μέντοι","μέντοι","μέντοι","μέντοι"
43,07,13,"N","DSF","παρρησίᾳ","παρρησίᾳ","παρρησίᾳ","παρρησία"
43,07,13,"V","3IAI-S","ἐλάλει","ἐλάλει","ἐλάλει","λαλέω"
43,07,13,"P",NULL,"περὶ","περὶ","περί","περί"
43,07,13,"RP","GSM","αὐτοῦ","αὐτοῦ","αὐτοῦ","αὐτός"
43,07,13,"P",NULL,"διὰ","διὰ","διά","διά"
43,07,13,"RA","ASM","τὸν","τὸν","τόν","ὁ"
43,07,13,"N","ASM","φόβον","φόβον","φόβον","φόβος"
43,07,13,"RA","GPM","τῶν","τῶν","τῶν","ὁ"
43,07,13,"A","GPM","Ἰουδαίων.","Ἰουδαίων","Ἰουδαίων","Ἰουδαῖος"
43,07,14,"D",NULL,"Ἤδη","Ἤδη","ἤδη","ἤδη"
43,07,14,"C",NULL,"δὲ","δὲ","δέ","δέ"
43,07,14,"RA","GSF","τῆς","τῆς","τῆς","ὁ"
43,07,14,"N","GSF","ἑορτῆς","ἑορτῆς","ἑορτῆς","ἑορτή"
43,07,14,"V","PAPGSF","μεσούσης","μεσούσης","μεσούσης","μεσόω"
43,07,14,"V","3AAI-S","⸀ἀνέβη","ἀνέβη","ἀνέβη","ἀναβαίνω"
43,07,14,"N","NSM","Ἰησοῦς","Ἰησοῦς","Ἰησοῦς","Ἰησοῦς"
43,07,14,"P",NULL,"εἰς","εἰς","εἰς","εἰς"
43,07,14,"RA","ASN","τὸ","τὸ","τό","ὁ"
43,07,14,"A","ASN","ἱερὸν","ἱερὸν","ἱερόν","ἱερός"
43,07,14,"C",NULL,"καὶ","καὶ","καί","καί"
43,07,14,"V","3IAI-S","ἐδίδασκεν.","ἐδίδασκεν","ἐδίδασκε(ν)","διδάσκω"
43,07,15,"V","3IAI-P","⸂ἐθαύμαζον","ἐθαύμαζον","ἐθαύμαζον","θαυμάζω"
43,07,15,"C",NULL,"οὖν⸃","οὖν","οὖν","οὖν"
43,07,15,"RA","NPM","οἱ","οἱ","οἱ","ὁ"
43,07,15,"A","NPM","Ἰουδαῖοι","Ἰουδαῖοι","Ἰουδαῖοι","Ἰουδαῖος"
43,07,15,"V","PAPNPM","λέγοντες·","λέγοντες","λέγοντες","λέγω"
43,07,15,"D",NULL,"Πῶς","Πῶς","πῶς","πῶς"
43,07,15,"RD","NSM","οὗτος","οὗτος","οὗτος","οὗτος"
43,07,15,"N","APN","γράμματα","γράμματα","γράμματα","γράμμα"
43,07,15,"V","3XAI-S","οἶδεν","οἶδεν","οἶδε(ν)","οἶδα"
43,07,15,"D",NULL,"μὴ","μὴ","μή","μή"
43,07,15,"V","XAPNSM","μεμαθηκώς;","μεμαθηκώς","μεμαθηκώς","μανθάνω"
43,07,16,"V","3API-S","ἀπεκρίθη","ἀπεκρίθη","ἀπεκρίθη","ἀποκρίνομαι"
43,07,16,"C",NULL,"οὖν","οὖν","οὖν","οὖν"
43,07,16,"RP","DPM","αὐτοῖς","αὐτοῖς","αὐτοῖς","αὐτός"
43,07,16,"RA","NSM","⸀ὁ","ὁ","ὁ","ὁ"
43,07,16,"N","NSM","Ἰησοῦς","Ἰησοῦς","Ἰησοῦς","Ἰησοῦς"
43,07,16,"C",NULL,"καὶ","καὶ","καί","καί"
43,07,16,"V","3AAI-S","εἶπεν·","εἶπεν","εἶπε(ν)","λέγω"
43,07,16,"RA","NSF","Ἡ","Ἡ","ἡ","ὁ"
43,07,16,"A","NSF","ἐμὴ","ἐμὴ","ἐμή","ἐμός"
43,07,16,"N","NSF","διδαχὴ","διδαχὴ","διδαχή","διδαχή"
43,07,16,"D",NULL,"οὐκ","οὐκ","οὐ","οὐ"
43,07,16,"V","3PAI-S","ἔστιν","ἔστιν","ἐστί(ν)","εἰμί"
43,07,16,"A","NSF","ἐμὴ","ἐμὴ","ἐμή","ἐμός"
43,07,16,"C",NULL,"ἀλλὰ","ἀλλὰ","ἀλλά","ἀλλά"
43,07,16,"RA","GSM","τοῦ","τοῦ","τοῦ","ὁ"
43,07,16,"V","AAPGSM","πέμψαντός","πέμψαντός","πέμψαντος","πέμπω"
43,07,16,"RP","AS","με·","με","με","ἐγώ"
43,07,17,"C",NULL,"ἐάν","ἐάν","ἐάν","ἐάν"
43,07,17,"RI","NSM","τις","τις","τὶς","τις"
43,07,17,"V","3PAS-S","θέλῃ","θέλῃ","θέλῃ","θέλω"
43,07,17,"RA","ASN","τὸ","τὸ","τό","ὁ"
43,07,17,"N","ASN","θέλημα","θέλημα","θέλημα","θέλημα"
43,07,17,"RP","GSM","αὐτοῦ","αὐτοῦ","αὐτοῦ","αὐτός"
43,07,17,"V","PAN","ποιεῖν,","ποιεῖν","ποιεῖν","ποιέω"
43,07,17,"V","3FMI-S","γνώσεται","γνώσεται","γνώσεται","γινώσκω"
43,07,17,"P",NULL,"περὶ","περὶ","περί","περί"
43,07,17,"RA","GSF","τῆς","τῆς","τῆς","ὁ"
43,07,17,"N","GSF","διδαχῆς","διδαχῆς","διδαχῆς","διδαχή"
43,07,17,"D",NULL,"πότερον","πότερον","πότερον","πότερον"
43,07,17,"P",NULL,"ἐκ","ἐκ","ἐκ","ἐκ"
43,07,17,"RA","GSM","τοῦ","τοῦ","τοῦ","ὁ"
43,07,17,"N","GSM","θεοῦ","θεοῦ","θεοῦ","θεός"
43,07,17,"V","3PAI-S","ἐστιν","ἐστιν","ἐστί(ν)","εἰμί"
43,07,17,"C",NULL,"ἢ","ἢ","ἤ","ἤ"
43,07,17,"RP","NS","ἐγὼ","ἐγὼ","ἐγώ","ἐγώ"
43,07,17,"P",NULL,"ἀπ’","ἀπ’","ἀπό","ἀπό"
43,07,17,"RP","GSM","ἐμαυτοῦ","ἐμαυτοῦ","ἐμαυτοῦ","ἐμαυτοῦ"
