"OSIS_id","Chapter","Verse","ParsingCodePOS","ParsingCodeDetails","TextWithPunctuation","WordWithPunctuationStripped","NormalizedWord","Lemma"
55,01,10,"N","ASF","ἀφθαρσίαν","ἀφθαρσίαν","ἀφθαρσίαν","ἀφθαρσία"
55,01,10,"P",NULL,"διὰ","διὰ","διά","διά"
55,01,10,"RA","GSN","τοῦ","τοῦ","τοῦ","ὁ"
55,01,10,"N","GSN","εὐαγγελίου,","εὐαγγελίου","εὐαγγελίου","εὐαγγέλιον"
55,01,11,"P",NULL,"εἰς","εἰς","εἰς","εἰς"
55,01,11,"RR","ASN","ὃ","ὃ","ὅ","ὅς"
55,01,11,"V","1API-S","ἐτέθην","ἐτέθην","ἐτέθην","τίθημι"
55,01,11,"RP","NS","ἐγὼ","ἐγὼ","ἐγώ","ἐγώ"
55,01,11,"N","NSM","κῆρυξ","κῆρυξ","κῆρυξ","κῆρυξ"
55,01,11,"C",NULL,"καὶ","καὶ","καί","καί"
55,01,11,"N","NSM","ἀπόστολος","ἀπόστολος","ἀπόστολος","ἀπόστολος"
55,01,11,"C",NULL,"καὶ","καὶ","καί","καί"
55,01,11,"N","NSM","⸀διδάσκαλος.","διδάσκαλος","διδάσκαλος","διδάσκαλος"
55,01,12,"P",NULL,"δι’","δι’","διά","διά"
55,01,12,"RR","ASF","ἣν","ἣν","ἥν","ὅς"
55,01,12,"N","ASF","αἰτίαν","αἰτίαν","αἰτίαν","αἰτία"
55,01,12,"D",NULL,"καὶ","καὶ","καί","καί"
55,01,12,"RD","APN","ταῦτα","ταῦτα","ταῦτα","οὗτος"
55,01,12,"V","1PAI-S","πάσχω,","πάσχω","πάσχω","πάσχω"
55,01,12,"C",NULL,"ἀλλ’","ἀλλ’","ἀλλά","ἀλλά"
55,01,12,"D",NULL,"οὐκ","οὐκ","οὐ","οὐ"
55,01,12,"V","1PMI-S","ἐπαισχύνομαι,","ἐπαισχύνομαι","ἐπαισχύνομαι","ἐπαισχύνομαι"
55,01,12,"V","1XAI-S","οἶδα","οἶδα","οἶδα","οἶδα"
55,01,12,"C",NULL,"γὰρ","γὰρ","γάρ","γάρ"
55,01,12,"RR","DSM","ᾧ","ᾧ","ᾧ","ὅς"
55,01,12,"V","1XAI-S","πεπίστευκα,","πεπίστευκα","πεπίστευκα","πιστεύω"
55,01,12,"C",NULL,"καὶ","καὶ","καί","καί"
