"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"54","01","13","V","1API-S","ἠλεήθην,","ἠλεήθην","ἠλεήθην","ἐλεάω"
"54","01","13","C","","ὅτι","ὅτι","ὅτι","ὅτι"
"54","01","13","V","PAPNSM","ἀγνοῶν","ἀγνοῶν","ἀγνοῶν","ἀγνοέω"
"54","01","13","V","1AAI-S","ἐποίησα","ἐποίησα","ἐποίησα","ποιέω"
"54","01","13","P","","ἐν","ἐν","ἐν","ἐν"
"54","01","13","N","DSF","ἀπιστίᾳ,","ἀπιστίᾳ","ἀπιστίᾳ","ἀπιστία"
"54","01","14","V","3AAI-S","ὑπερεπλεόνασεν","ὑπερεπλεόνασεν","ὑπερεπλεόνασε(ν)","ὑπερπλεονάζω"
"54","01","14","C","","δὲ","δὲ","δέ","δέ"
"54","01","14","RA","NSF","ἡ","ἡ","ἡ","ὁ"
"54","01","14","N","NSF","χάρις","χάρις","χάρις","χάρις"
"54","01","14","RA","GSM","τοῦ","τοῦ","τοῦ","ὁ"
"54","01","14","N","GSM","κυρίου","κυρίου","κυρίου","κύριος"
"54","01","14","RP","GP","ἡμῶν","ἡμῶν","ἡμῶν","ἐγώ"
"54","01","14","P","","μετὰ","μετὰ","μετά","μετά"
"54","01","14","N","GSF","πίστεως","πίστεως","πίστεως","πίστις"
"54","01","14","C","","καὶ","καὶ","καί","καί"
"54","01","14","N","GSF","ἀγάπης","ἀγάπης","ἀγάπης","ἀγάπη"
"54","01","14","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"54","01","14","P","","ἐν","ἐν","ἐν","ἐν"
"54","01","14","N","DSM","Χριστῷ","Χριστῷ","Χριστῷ","Χριστός"
"54","01","14","N","DSM","Ἰησοῦ.","Ἰησοῦ","Ἰησοῦ","Ἰησοῦς"
"54","01","15","A","NSM","πιστὸς","πιστὸς","πιστός","πιστός"
"54","01","15","RA","NSM","ὁ","ὁ","ὁ","ὁ"
"54","01","15","N","NSM","λόγος","λόγος","λόγος","λόγος"
"54","01","15","C","","καὶ","καὶ","καί","καί"
"54","01","15","A","GSF","πάσης","πάσης","πάσης","πᾶς"
"54","01","15","N","GSF","ἀποδοχῆς","ἀποδοχῆς","ἀποδοχῆς","ἀποδοχή"
"54","01","15","A","NSM","ἄξιος,","ἄξιος","ἄξιος","ἄξιος"
"54","01","15","D","","ὅτι","ὅτι","ὅτι","ὅτι"
"54","01","15","N","NSM","Χριστὸς","Χριστὸς","Χριστός","Χριστός"
"54","01","15","N","NSM","Ἰησοῦς","Ἰησοῦς","Ἰησοῦς","Ἰησοῦς"
"54","01","15","V","3AAI-S","ἦλθεν","ἦλθεν","ἦλθε(ν)","ἔρχομαι"
"54","01","15","P","","εἰς","εἰς","εἰς","εἰς"
"54","01","15","RA","ASM","τὸν","τὸν","τόν","ὁ"
"54","01","15","N","ASM","κόσμον","κόσμον","κόσμον","κόσμος"
"54","01","15","A","APM","ἁμαρτωλοὺς","ἁμαρτωλοὺς","ἁμαρτωλούς","ἁμαρτωλός"
"54","01","15","V","AAN","σῶσαι·","σῶσαι","σῶσαι","σῴζω"
"54","01","15","RR","GPM","ὧν","ὧν","ὧν","ὅς"
"54","01","15","A","NSM","πρῶτός","πρῶτός","πρῶτος","πρῶτος"
"54","01","15","V","1PAI-S","εἰμι","εἰμι","εἰμί","εἰμί"
"54","01","15","RP","NS","ἐγώ,","ἐγώ","ἐγώ","ἐγώ"
"54","01","16","C","","ἀλλὰ","ἀλλὰ","ἀλλά","ἀλλά"
"54","01","16","P","","διὰ","διὰ","διά","διά"
"54","01","16","RD","ASN","τοῦτο","τοῦτο","τοῦτο","οὗτος"
"54","01","16","V","1API-S","ἠλεήθην,","ἠλεήθην","ἠλεήθην","ἐλεάω"
"54","01","16","C","","ἵνα","ἵνα","ἵνα","ἵνα"
"54","01","16","P","","ἐν","ἐν","ἐν","ἐν"
"54","01","16","RP","DS","ἐμοὶ","ἐμοὶ","ἐμοί","ἐγώ"
"54","01","16","A","DSM","πρώτῳ","πρώτῳ","πρώτῳ","πρῶτος"
"54","01","16","V","3AMS-S","ἐνδείξηται","ἐνδείξηται","ἐνδείξηται","ἐνδείκνυμι"
"54","01","16","N","NSM","⸂Χριστὸς","Χριστὸς","Χριστός","Χριστός"
"54","01","16","N","NSM","Ἰησοῦς⸃","Ἰησοῦς","Ἰησοῦς","Ἰησοῦς"
"54","01","16","RA","ASF","τὴν","τὴν","τήν","ὁ"
"54","01","16","A","ASF","⸀ἅπασαν","ἅπασαν","ἅπασαν","ἅπας"
"54","01","16","N","ASF","μακροθυμίαν,","μακροθυμίαν","μακροθυμίαν","μακροθυμία"
"54","01","16","P","","πρὸς","πρὸς","πρός","πρός"
"54","01","16","N","ASF","ὑποτύπωσιν","ὑποτύπωσιν","ὑποτύπωσιν","ὑποτύπωσις"
"54","01","16","RA","GPM","τῶν","τῶν","τῶν","ὁ"
"54","01","16","V","PAPGPM","μελλόντων","μελλόντων","μελλόντων","μέλλω"
"54","01","16","V","PAN","πιστεύειν","πιστεύειν","πιστεύειν","πιστεύω"
"54","01","16","P","","ἐπ’","ἐπ’","ἐπί","ἐπί"
"54","01","16","RP","DSM","αὐτῷ","αὐτῷ","αὐτῷ","αὐτός"
"54","01","16","P","","εἰς","εἰς","εἰς","εἰς"
"54","01","16","N","ASF","ζωὴν","ζωὴν","ζωήν","ζωή"
"54","01","16","A","ASF","αἰώνιον.","αἰώνιον","αἰώνιον","αἰώνιος"
"54","01","17","RA","DSM","τῷ","τῷ","τῷ","ὁ"
"54","01","17","C","","δὲ","δὲ","δέ","δέ"
"54","01","17","N","DSM","βασιλεῖ","βασιλεῖ","βασιλεῖ","βασιλεύς"
"54","01","17","RA","GPM","τῶν","τῶν","τῶν","ὁ"
"54","01","17","N","GPM","αἰώνων,","αἰώνων","αἰώνων","αἰών"
"54","01","17","A","DSM","ἀφθάρτῳ,","ἀφθάρτῳ","ἀφθάρτῳ","ἄφθαρτος"
"54","01","17","A","DSM","ἀοράτῳ,","ἀοράτῳ","ἀοράτῳ","ἀόρατος"
"54","01","17","A","DSM","⸀μόνῳ","μόνῳ","μόνῳ","μόνος"
"54","01","17","N","DSM","θεῷ,","θεῷ","θεῷ","θεός"
"54","01","17","N","NSF","τιμὴ","τιμὴ","τιμή","τιμή"
"54","01","17","C","","καὶ","καὶ","καί","καί"
"54","01","17","N","NSF","δόξα","δόξα","δόξα","δόξα"
"54","01","17","P","","εἰς","εἰς","εἰς","εἰς"
"54","01","17","RA","APM","τοὺς","τοὺς","τούς","ὁ"
"54","01","17","N","APM","αἰῶνας","αἰῶνας","αἰῶνας","αἰών"
"54","01","17","RA","GPM","τῶν","τῶν","τῶν","ὁ"
"54","01","17","N","GPM","αἰώνων·","αἰώνων","αἰώνων","αἰών"
"54","01","17","X","","ἀμήν.","ἀμήν","ἀμήν","ἀμήν"
"54","01","18","RD","ASF","Ταύτην","Ταύτην","ταύτην","οὗτος"
"54","01","18","RA","ASF","τὴν","τὴν","τήν","ὁ"
"54","01","18","N","ASF","παραγγελίαν","παραγγελίαν","παραγγελίαν","παραγγελία"
"54","01","18","V","1PMI-S","παρατίθεμαί","παρατίθεμαί","παρατίθεμαι","παρατίθημι"
"54","01","18","RP","DS","σοι,","σοι","σοι","σύ"
"54","01","18","N","VSN","τέκνον","τέκνον","τέκνον","τέκνον"
"54","01","18","N","VSM","Τιμόθεε,","Τιμόθεε","Τιμόθεε","Τιμόθεος"
"54","01","18","P","","κατὰ","κατὰ","κατά","κατά"
"54","01","18","RA","APF","τὰς","τὰς","τάς","ὁ"
"54","01","18","V","PAPAPF","προαγούσας","προαγούσας","προαγούσας","προάγω"
"54","01","18","P","","ἐπὶ","ἐπὶ","ἐπί","ἐπί"
"54","01","18","RP","AS","σὲ","σὲ","σέ","σύ"
"54","01","18","N","APF","προφητείας,","προφητείας","προφητείας","προφητεία"
"54","01","18","D","","ἵνα","ἵνα","ἵνα","ἵνα"
"54","01","18","V","2PMS-S","⸀στρατεύῃ","στρατεύῃ","στρατεύῃ","στρατεύομαι"
"54","01","18","P","","ἐν","ἐν","ἐν","ἐν"
"54","01","18","RP","DPF","αὐταῖς","αὐταῖς","αὐταῖς","αὐτός"
"54","01","18","RA","ASF","τὴν","τὴν","τήν","ὁ"
"54","01","18","A","ASF","καλὴν","καλὴν","καλήν","καλός"
"54","01","18","N","ASF","στρατείαν,","στρατείαν","στρατείαν","στρατεία"
"54","01","19","V","PAPNSM","ἔχων","ἔχων","ἔχων","ἔχω"
"54","01","19","N","ASF","πίστιν","πίστιν","πίστιν","πίστις"
"54","01","19","C","","καὶ","καὶ","καί","καί"
"54","01","19","A","ASF","ἀγαθὴν","ἀγαθὴν","ἀγαθήν","ἀγαθός"
"54","01","19","N","ASF","συνείδησιν,","συνείδησιν","συνείδησιν","συνείδησις"
"54","01","19","RR","ASF","ἥν","ἥν","ἥν","ὅς"
"54","01","19","RI","NPM","τινες","τινες","τινές","τις"
"54","01","19","V","AMPNPM","ἀπωσάμενοι","ἀπωσάμενοι","ἀπωσάμενοι","ἀπωθέομαι"
"54","01","19","P","","περὶ","περὶ","περί","περί"
"54","01","19","RA","ASF","τὴν","τὴν","τήν","ὁ"
"54","01","19","N","ASF","πίστιν","πίστιν","πίστιν","πίστις"
"54","01","19","V","3AAI-P","ἐναυάγησαν·","ἐναυάγησαν","ἐναυάγησαν","ναυαγέω"
"54","01","20","RR","GPM","ὧν","ὧν","ὧν","ὅς"
"54","01","20","V","3PAI-S","ἐστιν","ἐστιν","ἐστί(ν)","εἰμί"
"54","01","20","N","NSM","Ὑμέναιος","Ὑμέναιος","Ὑμέναιος","Ὑμέναιος"
"54","01","20","C","","καὶ","καὶ","καί","καί"
"54","01","20","N","NSM","Ἀλέξανδρος,","Ἀλέξανδρος","Ἀλέξανδρος","Ἀλέξανδρος"
"54","01","20","RR","APM","οὓς","οὓς","οὕς","ὅς"
"54","01","20","V","1AAI-S","παρέδωκα","παρέδωκα","παρέδωκα","παραδίδωμι"
"54","01","20","RA","DSM","τῷ","τῷ","τῷ","ὁ"
"54","01","20","N","DSM","Σατανᾷ","Σατανᾷ","Σατανᾷ","Σατανᾶς"
"54","01","20","C","","ἵνα","ἵνα","ἵνα","ἵνα"
"54","01","20","V","3APS-P","παιδευθῶσι","παιδευθῶσι","παιδευθῶσι(ν)","παιδεύω"
"54","01","20","D","","μὴ","μὴ","μή","μή"
"54","01","20","V","PAN","βλασφημεῖν.","βλασφημεῖν","βλασφημεῖν","βλασφημέω"
"54","02","01","V","1PAI-S","Παρακαλῶ","Παρακαλῶ","παρακαλῶ","παρακαλέω"
"54","02","01","C","","οὖν","οὖν","οὖν","οὖν"
"54","02","01","A","ASN","πρῶτον","πρῶτον","πρῶτον","πρῶτος"
"54","02","01","A","GPN","πάντων","πάντων","πάντων","πᾶς"
"54","02","01","V","PPN","ποιεῖσθαι","ποιεῖσθαι","ποιεῖσθαι","ποιέω"
"54","02","01","N","APF","δεήσεις,","δεήσεις","δεήσεις","δέησις"
"54","02","01","N","APF","προσευχάς,","προσευχάς","προσευχάς","προσευχή"
"54","02","01","N","APF","ἐντεύξεις,","ἐντεύξεις","ἐντεύξεις","ἔντευξις"
"54","02","01","N","APF","εὐχαριστίας,","εὐχαριστίας","εὐχαριστίας","εὐχαριστία"
"54","02","01","P","","ὑπὲρ","ὑπὲρ","ὑπέρ","ὑπέρ"
"54","02","01","A","GPM","πάντων","πάντων","πάντων","πᾶς"
"54","02","01","N","GPM","ἀνθρώπων,","ἀνθρώπων","ἀνθρώπων","ἄνθρωπος"
"54","02","02","P","","ὑπὲρ","ὑπὲρ","ὑπέρ","ὑπέρ"
"54","02","02","N","GPM","βασιλέων","βασιλέων","βασιλέων","βασιλεύς"
"54","02","02","C","","καὶ","καὶ","καί","καί"
"54","02","02","A","GPM","πάντων","πάντων","πάντων","πᾶς"
"54","02","02","RA","GPM","τῶν","τῶν","τῶν","ὁ"
"54","02","02","P","","ἐν","ἐν","ἐν","ἐν"
"54","02","02","N","DSF","ὑπεροχῇ","ὑπεροχῇ","ὑπεροχῇ","ὑπεροχή"
"54","02","02","V","PAPGPM","ὄντων,","ὄντων","ὄντων","εἰμί"
"54","02","02","C","","ἵνα","ἵνα","ἵνα","ἵνα"
"54","02","02","A","ASM","ἤρεμον","ἤρεμον","ἤρεμον","ἤρεμος"
"54","02","02","C","","καὶ","καὶ","καί","καί"
