"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"52","01","05","C","","καὶ","καὶ","καί","καί"
"52","01","05","P","","ἐν","ἐν","ἐν","ἐν"
"52","01","05","N","DSN","πνεύματι","πνεύματι","πνεύματι","πνεῦμα"
"52","01","05","A","DSN","ἁγίῳ","ἁγίῳ","ἁγίῳ","ἅγιος"
"52","01","05","C","","⸀καὶ","καὶ","καί","καί"
"52","01","05","N","DSF","πληροφορίᾳ","πληροφορίᾳ","πληροφορίᾳ","πληροφορία"
"52","01","05","A","DSF","πολλῇ,","πολλῇ","πολλῇ","πολύς"
"52","01","05","C","","καθὼς","καθὼς","καθώς","καθώς"
"52","01","05","V","2XAI-P","οἴδατε","οἴδατε","οἴδατε","οἶδα"
"52","01","05","RR","NPM","οἷοι","οἷοι","οἷοι","οἷος"
"52","01","05","V","1API-P","ἐγενήθημεν","ἐγενήθημεν","ἐγενήθημεν","γίνομαι"
"52","01","05","P","","⸀ἐν","ἐν","ἐν","ἐν"
"52","01","05","RP","DP","ὑμῖν","ὑμῖν","ὑμῖν","σύ"
"52","01","05","P","","δι’","δι’","διά","διά"
"52","01","05","RP","AP","ὑμᾶς·","ὑμᾶς","ὑμᾶς","σύ"
"52","01","06","C","","καὶ","καὶ","καί","καί"
"52","01","06","RP","NP","ὑμεῖς","ὑμεῖς","ὑμεῖς","σύ"
"52","01","06","N","NPM","μιμηταὶ","μιμηταὶ","μιμηταί","μιμητής"
"52","01","06","RP","GP","ἡμῶν","ἡμῶν","ἡμῶν","ἐγώ"
"52","01","06","V","2API-P","ἐγενήθητε","ἐγενήθητε","ἐγενήθητε","γίνομαι"
"52","01","06","C","","καὶ","καὶ","καί","καί"
"52","01","06","RA","GSM","τοῦ","τοῦ","τοῦ","ὁ"
"52","01","06","N","GSM","κυρίου,","κυρίου","κυρίου","κύριος"
"52","01","06","V","AMPNPM","δεξάμενοι","δεξάμενοι","δεξάμενοι","δέχομαι"
"52","01","06","RA","ASM","τὸν","τὸν","τόν","ὁ"
"52","01","06","N","ASM","λόγον","λόγον","λόγον","λόγος"
"52","01","06","P","","ἐν","ἐν","ἐν","ἐν"
"52","01","06","N","DSF","θλίψει","θλίψει","θλίψει","θλῖψις"
"52","01","06","A","DSF","πολλῇ","πολλῇ","πολλῇ","πολύς"
"52","01","06","P","","μετὰ","μετὰ","μετά","μετά"
"52","01","06","N","GSF","χαρᾶς","χαρᾶς","χαρᾶς","χαρά"
"52","01","06","N","GSN","πνεύματος","πνεύματος","πνεύματος","πνεῦμα"
"52","01","06","A","GSN","ἁγίου,","ἁγίου","ἁγίου","ἅγιος"
"52","01","07","C","","ὥστε","ὥστε","ὥστε","ὥστε"
"52","01","07","V","AMN","γενέσθαι","γενέσθαι","γενέσθαι","γίνομαι"
"52","01","07","RP","AP","ὑμᾶς","ὑμᾶς","ὑμᾶς","σύ"
"52","01","07","N","ASM","⸀τύπον","τύπον","τύπον","τύπος"
"52","01","07","A","DPM","πᾶσιν","πᾶσιν","πᾶσι(ν)","πᾶς"
"52","01","07","RA","DPM","τοῖς","τοῖς","τοῖς","ὁ"
"52","01","07","V","PAPDPM","πιστεύουσιν","πιστεύουσιν","πιστεύουσι(ν)","πιστεύω"
"52","01","07","P","","ἐν","ἐν","ἐν","ἐν"
"52","01","07","RA","DSF","τῇ","τῇ","τῇ","ὁ"
"52","01","07","N","DSF","Μακεδονίᾳ","Μακεδονίᾳ","Μακεδονίᾳ","Μακεδονία"
"52","01","07","C","","καὶ","καὶ","καί","καί"
"52","01","07","P","","⸀ἐν","ἐν","ἐν","ἐν"
