"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"49","01","15","RA","DSM","τῷ","τῷ","τῷ","ὁ"
"49","01","15","N","DSM","κυρίῳ","κυρίῳ","κυρίῳ","κύριος"
"49","01","15","N","DSM","Ἰησοῦ","Ἰησοῦ","Ἰησοῦ","Ἰησοῦς"
"49","01","15","C","","καὶ","καὶ","καί","καί"
"49","01","15","RA","ASF","τὴν","τὴν","τήν","ὁ"
"49","01","15","N","ASF","⸂ἀγάπην","ἀγάπην","ἀγάπην","ἀγάπη"
"49","01","15","RA","ASF","τὴν⸃","τὴν","τήν","ὁ"
"49","01","15","P","","εἰς","εἰς","εἰς","εἰς"
"49","01","15","A","APM","πάντας","πάντας","πάντας","πᾶς"
"49","01","15","RA","APM","τοὺς","τοὺς","τούς","ὁ"
"49","01","15","A","APM","ἁγίους,","ἁγίους","ἁγίους","ἅγιος"
"49","01","16","D","","οὐ","οὐ","οὐ","οὐ"
"49","01","16","V","1PMI-S","παύομαι","παύομαι","παύομαι","παύω"
"49","01","16","V","PAPNSM","εὐχαριστῶν","εὐχαριστῶν","εὐχαριστῶν","εὐχαριστέω"
"49","01","16","P","","ὑπὲρ","ὑπὲρ","ὑπέρ","ὑπέρ"
"49","01","16","RP","GP","ὑμῶν","ὑμῶν","ὑμῶν","σύ"
"49","01","16","N","ASF","⸀μνείαν","μνείαν","μνείαν","μνεία"
"49","01","16","V","PMPNSM","ποιούμενος","ποιούμενος","ποιούμενος","ποιέω"
"49","01","16","P","","ἐπὶ","ἐπὶ","ἐπί","ἐπί"
"49","01","16","RA","GPF","τῶν","τῶν","τῶν","ὁ"
"49","01","16","N","GPF","προσευχῶν","προσευχῶν","προσευχῶν","προσευχή"
"49","01","16","RP","GS","μου,","μου","μου","ἐγώ"
"49","01","17","C","","ἵνα","ἵνα","ἵνα","ἵνα"
"49","01","17","RA","NSM","ὁ","ὁ","ὁ","ὁ"
"49","01","17","N","NSM","θεὸς","θεὸς","θεός","θεός"
"49","01","17","RA","GSM","τοῦ","τοῦ","τοῦ","ὁ"
"49","01","17","N","GSM","κυρίου","κυρίου","κυρίου","κύριος"
"49","01","17","RP","GP","ἡμῶν","ἡμῶν","ἡμῶν","ἐγώ"
"49","01","17","N","GSM","Ἰησοῦ","Ἰησοῦ","Ἰησοῦ","Ἰησοῦς"
"49","01","17","N","GSM","Χριστοῦ,","Χριστοῦ","Χριστοῦ","Χριστός"
"49","01","17","RA","NSM","ὁ","ὁ","ὁ","ὁ"
"49","01","17","N","NSM","πατὴρ","πατὴρ","πατήρ","πατήρ"
"49","01","17","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"49","01","17","N","GSF","δόξης,","δόξης","δόξης","δόξα"
"49","01","17","V","3AAS-S","δώῃ","δώῃ","δώῃ","δίδωμι"
"49","01","17","RP","DP","ὑμῖν","ὑμῖν","ὑμῖν","σύ"
"49","01","17","N","ASN","πνεῦμα","πνεῦμα","πνεῦμα","πνεῦμα"
"49","01","17","N","GSF","σοφίας","σοφίας","σοφίας","σοφία"
"49","01","17","C","","καὶ","καὶ","καί","καί"
"49","01","17","N","GSF","ἀποκαλύψεως","ἀποκαλύψεως","ἀποκαλύψεως","ἀποκάλυψις"
"49","01","17","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","17","N","DSF","ἐπιγνώσει","ἐπιγνώσει","ἐπιγνώσει","ἐπίγνωσις"
"49","01","17","RP","GSM","αὐτοῦ,","αὐτοῦ","αὐτοῦ","αὐτός"
"49","01","18","V","XPPAPM","πεφωτισμένους","πεφωτισμένους","πεφωτισμένους","φωτίζω"
"49","01","18","RA","APM","τοὺς","τοὺς","τούς","ὁ"
"49","01","18","N","APM","ὀφθαλμοὺς","ὀφθαλμοὺς","ὀφθαλμούς","ὀφθαλμός"
"49","01","18","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"49","01","18","N","GSF","καρδίας","καρδίας","καρδίας","καρδία"
"49","01","18","RP","GP","ὑμῶν","ὑμῶν","ὑμῶν","σύ"
"49","01","18","P","","εἰς","εἰς","εἰς","εἰς"
"49","01","18","RA","ASN","τὸ","τὸ","τό","ὁ"
"49","01","18","V","XAN","εἰδέναι","εἰδέναι","εἰδέναι","οἶδα"
"49","01","18","RP","AP","ὑμᾶς","ὑμᾶς","ὑμᾶς","σύ"
"49","01","18","RI","NSF","τίς","τίς","τίς","τίς"
"49","01","18","V","3PAI-S","ἐστιν","ἐστιν","ἐστί(ν)","εἰμί"
"49","01","18","RA","NSF","ἡ","ἡ","ἡ","ὁ"
"49","01","18","N","NSF","ἐλπὶς","ἐλπὶς","ἐλπίς","ἐλπίς"
"49","01","18","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"49","01","18","N","GSF","κλήσεως","κλήσεως","κλήσεως","κλῆσις"
"49","01","18","RP","GSM","αὐτοῦ,","αὐτοῦ","αὐτοῦ","αὐτός"
"49","01","18","RI","NSM","⸀τίς","τίς","τίς","τίς"
"49","01","18","RA","NSM","ὁ","ὁ","ὁ","ὁ"
"49","01","18","N","NSM","πλοῦτος","πλοῦτος","πλοῦτος","πλοῦτος"
"49","01","18","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"49","01","18","N","GSF","δόξης","δόξης","δόξης","δόξα"
"49","01","18","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"49","01","18","N","GSF","κληρονομίας","κληρονομίας","κληρονομίας","κληρονομία"
"49","01","18","RP","GSM","αὐτοῦ","αὐτοῦ","αὐτοῦ","αὐτός"
"49","01","18","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","18","RA","DPM","τοῖς","τοῖς","τοῖς","ὁ"
"49","01","18","A","DPM","ἁγίοις,","ἁγίοις","ἁγίοις","ἅγιος"
"49","01","19","C","","καὶ","καὶ","καί","καί"
"49","01","19","RI","NSN","τί","τί","τί","τίς"
"49","01","19","RA","NSN","τὸ","τὸ","τό","ὁ"
"49","01","19","V","PAPNSN","ὑπερβάλλον","ὑπερβάλλον","ὑπερβάλλον","ὑπερβάλλω"
"49","01","19","N","NSN","μέγεθος","μέγεθος","μέγεθος","μέγεθος"
"49","01","19","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"49","01","19","N","GSF","δυνάμεως","δυνάμεως","δυνάμεως","δύναμις"
"49","01","19","RP","GSM","αὐτοῦ","αὐτοῦ","αὐτοῦ","αὐτός"
"49","01","19","P","","εἰς","εἰς","εἰς","εἰς"
"49","01","19","RP","AP","ἡμᾶς","ἡμᾶς","ἡμᾶς","ἐγώ"
"49","01","19","RA","APM","τοὺς","τοὺς","τούς","ὁ"
"49","01","19","V","PAPAPM","πιστεύοντας","πιστεύοντας","πιστεύοντας","πιστεύω"
"49","01","19","P","","κατὰ","κατὰ","κατά","κατά"
"49","01","19","RA","ASF","τὴν","τὴν","τήν","ὁ"
